UnitName	Eridani Light Horse
#Index	PLT_Name	PLT_Nick	CO_Name	CO_Nick	BN_Name	BN_Nick	REG_Name	REG_Nick	Rank	Name	Quality	Unit	State	Notes
														
264	Command Lance	McCracken's Highlanders	-		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Major	Jim McCracken	4	Awesome AWS-8Q	N	
265	Command Lance	McCracken's Highlanders	-		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Fletcher Danielson	3	Orion ON1-K	N	
266	Command Lance	McCracken's Highlanders	-		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Emil Gaetans	3	JagerMech JM6-S	N	
267	Command Lance	McCracken's Highlanders	-		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Sulene Rause	3	Archer ARC-2R	N	
268	Command Lance	McCracken's Highlanders	-		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Sergeant	Glenda Mobley	3	Sniper Artillery	N	
269	Command Lance	McCracken's Highlanders	-		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Sergeant	Lyle Larsen	3	Sniper Artillery	N	
270	Command Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Captain	Paul Klintworth	3	Rifleman RFL-3N	N	
271	Command Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Setsuo Omoto	4	Phoenix Hawk PXH-1	N	
272	Command Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Stanley Lazer	2	Blackjack BJ-1	N	
273	Command Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Eldon Hield	2	Cicada CDA-2A	N	
274	Strike Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Lieutenant	Alfred Collins	3	Valkyrie VLK-QA	N	
275	Strike Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Jamal Duhamel	2	Spider SDR-5V	N	
276	Strike Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Lela Severson	2	Stinger STG-3R	N	
277	Strike Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Nancy Carlson	1	Wasp WSP-1A	N	
278	Strike Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Sergeant	Richard Le Tan	3	Galleon GAL-100	N	
279	Strike Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Sergeant	Fritz Jappe	2	Galleon GAL-100	N	
280	Air Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Lieutenant	Randy Callow	3	Sparrowhawk SPR-H5	N	
281	Air Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Sid Helbechuck	2	Sparrowhawk SPR-H5	N	
282	Recon Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Lieutenant	Donald Grover	2	Ostscout OTT-7J	N	
283	Recon Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Rob Griffiths	2	Swiftwind	N	
284	Recon Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Eric Lingon	3	Packrat PKR-T5	N	
285	Recon Lance		14th Recon		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Sergeant	Allied Equine	3	Jump Rifle Infantry	N	
286	Command Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Captain	Chris Haynes	3	Wolverine WVR-6R	N	
287	Command Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Jonathan Letellier	2	Wolverine WVR-6R	N	
288	Command Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Robert Edenwohl	2	Clint CLNT-2-3T	N	
289	Command Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Harold DiGiovanni	2	Vulcan VL-2T	N	
290	Strike Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Lieutenant	Joseph Dimerc	3	Spider SDR-5V	N	
291	Strike Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Maude Lebo	2	Firestarter FS9-H	N	
292	Strike Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Michael Jones	2	Griffin GRF-1N	N	
293	Strike Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Sylvia Simpson	2	Wasp WSP-1A	N	
294	Strike Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Sergeant	Grant ian	3	Galleon GAL-100	N	
295	Strike Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Sergeant	Warren Cleeg	3	Galleon GAL-100	N	
296	Air Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Lieutenant	Bernard Hughes	3	Corsair CSR-V12	N	
297	Air Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Quentin Caledon	2	Corsair CSR-V12	N	
298	Recon Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Lieutenant	PatriciaN. Eveline	2	Swiftwind	N	
299	Recon Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Lorena Richards	2	Locust LCT-1V	N	
300	Recon Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Allen Hager	3	Packrat PKR-T5	N	
301	Recon Lance		16th Recon	Haynes' Chargers	17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Sergeant	Jimmy Langert	3	Jump Rifle Infantry	N	
302	Command Lance		101st Air Cavalry		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Captain	Jennifer McCauley	4	Phoenix Hawk LAM PHX-HK2	N	
303	Command Lance		101st Air Cavalry		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Bonnie Schieken	3	Phoenix Hawk LAM PHX-HK2	N	
304	Command Lance		101st Air Cavalry		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Trenton Stitt	2	Corsair CSR-V12	N	
305	Command Lance		101st Air Cavalry		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Steven Haruza	3	Corsair CSR-V12	N	
306	Strike Lance		101st Air Cavalry		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Lieutenant	Orland Mercen	3	Stinger LAM STG-A5	N	
307	Strike Lance		101st Air Cavalry		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Annie Striklend	2	Stinger LAM STG-A5	N	
308	Strike Lance		101st Air Cavalry		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Norma Guariz	2	Lucifer LCF-R15	N	
309	Recon Lance		101st Air Cavalry		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	Lieutenant	Cecil Bukowski	3	Wasp LAM WSP-105	N	
310	Recon Lance		101st Air Cavalry		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Paul Coester	3	Wasp LAM WSP-105	N	
311	Recon Lance		101st Air Cavalry		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Carlos Markweld	2	Sparrowhawk SPR-H5	N	
312	Recon Lance		101st Air Cavalry		17th Recon	Screaming Eagles	71st Light Horse	White Horse Regiment	-	Deane Robinson	2	Sparrowhawk SPR-H5	N	
														
314	Command Lance		-		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Major	Major George Thomas	3	BattleMaster BLR-1G	N	
315	Command Lance		-		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Donna Pullon	3	Grasshopper GHR-5H	N	
316	Command Lance		-		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Jimmy Norman	2	Warhammer WHM-6R	N	
317	Command Lance		-		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Dennis DeSalvo	2	Marauder MAD-3R	N	
318	Command Lance		-		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Sergeant	Brian Montgomery Jr.	4	Long Tom III	N	
319	Command Lance		-		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Sergeant	Sandra Oathout	3	Long Tom III	N	
320	Command Lance		41st Support		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Captain	"Dashing John" MacAllister	4	Thunderbolt TDR-5S	N	
321	Command Lance		41st Support		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Rip Thelmana	2	JagerMech JM6-S	N	
322	Command Lance		41st Support		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Cassai Golden	3	Crusader CRD-3R	N	
323	Command Lance		41st Support		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Kimberly Clark	2	Phoenix Hawk PXH-1	N	
324	Strike Lance		41st Support		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Lieutenant	Martin Coronet	3	Valkyrie VLK-QA	N	
325	Strike Lance		41st Support		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Gregory Snevel	2	Commando COM-2D	N	
326	Strike Lance		41st Support		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Ted McComsky	3	Sparrowhawk SPR-H5	N	
327	Strike Lance		41st Support		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Earl LeBerge	2	Sparrowhawk SPR-H5	N	
328	Support Lance		41st Support		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Lieutenant	Gerald Boyer	3	Demolisher	N	
329	Support Lance		41st Support		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Eagle Two Swords	4	Long Tom III	N	
330	Support Lance		41st Support		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Rodney Mullenix	3	Long Tom III	N	
331	Support Lance		41st Support		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Larry Mutah	3	Long Tom III	N	
332	Command Lance		81st Tank		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Captain	"One-Eyed" Weidman	3	Von Luckner VNL-K65N	N	
333	Command Lance		81st Tank		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	William Caroline	2	Von Luckner VNL-K65N	N	
334	Command Lance		81st Tank		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Bruce Landau	3	Von Luckner VNL-K65N	N	
335	Command Lance		81st Tank		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Terry Death	3	Von Luckner VNL-K65N	N	
336	Fire Lance		81st Tank		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Lieutenant	Lorie Brady	3	Vedette	N	
337	Fire Lance		81st Tank		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	James Mye	3	Vedette	N	
338	Fire Lance		81st Tank		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	David Reckner	3	Vedette	N	
339	Fire Lance		81st Tank		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Rudolph Shovert	3	Vedette	N	
340	Strike Lance		81st Tank		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Lieutenant	Stanley Boris	3	Galleon GAL-100	N	
341	Strike Lance		81st Tank		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Daniel Snuffin	4	Galleon GAL-100	N	
342	Strike Lance		81st Tank		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Iris lrkwall	3	Galleon GAL-100	N	
343	Strike Lance		81st Tank		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Maynard Ferguson	4	Galleon GAL-100	N	
344	Alpha Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Captain	Mison Templer	3	Motorized Laser Infantry	N	XO Lieutenant Caspar Lance and Sergeant Hap Green
345	Alpha Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Corporal	Yves Trtle	3	Motorized Laser Infantry	N	
346	Alpha Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Corporal	Gerhard Benders	3	Motorized Laser Infantry	N	
347	Alpha Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Corporal	Havelind Mich	2	Motorized Laser Infantry	N	
348	Bravo Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Lieutenant	R.C. Rivers	3	Motorized Laser Infantry	N	XO Sergeant Karen Lewis
349	Bravo Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Corporal	Francois Fields	3	Motorized Laser Infantry	N	
350	Bravo Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Corporal	Guy Henderson	3	Motorized Laser Infantry	N	
351	Bravo Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Corporal	Nathan Miller	2	Motorized Laser Infantry	N	
352	Charlie Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Lieutenant	Danny Kinsey	3	Motorized Laser Infantry	N	XO Sergeant Kingsley Lubbers
353	Charlie Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Corporal	EsteBan Ewber	3	Motorized Laser Infantry	N	
354	Charlie Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Corporal	Beau Viners	3	Motorized Laser Infantry	N	
355	Charlie Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Corporal	Elias Washington	3	Motorized Laser Infantry	N	
356	Delta Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Lieutenant	Gregory Henson	3	Motorized Laser Infantry	N	XO Sergeant Hans Yoln
357	Delta Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Corporal	Gerston Halley	3	Motorized Laser Infantry	N	
358	Delta Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Corporal	Norton Mitchell	3	Motorized Laser Infantry	N	
359	Delta Platoon		12th Motorized		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Corporal	Telemachus Zeek	2	Motorized Laser Infantry	N	
360	Command Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Captain	Greg Oliphant	3	Banshee BNC-3E	N	
361	Command Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Murry Kelfelman	2	Stalker STK-3F	N	
362	Command Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Lyman Miller	2	Warhammer WHM-6R	N	
363	Command Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Ellen Wyse	1	Awesome AWS-8Q	N	
364	Strike Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Lieutenant	Chonna Poblete	3	Marauder MAD-3R	N	
365	Strike Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Scott Hinesick	2	Archer ARC-2R	N	
366	Strike Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Eugene Ga lsen Jr.	1	Grasshopper GHR-5H	N	
367	Strike Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Daniel Lee	1	Archer ARC-2R	N	
368	Recon Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Lieutenant	Ron enkins	3	Thunderbolt TDR-5S	N	
369	Recon Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Jack Fayette	2	Warhammer WHM-6R	N	
370	Recon Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Kelvin Coogan	2	Dervish DV-6M	N	
371	Recon Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Troy Epstein	1	Phoenix Hawk PXH-1	N	
372	Air Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Lieutenant	Kevin Equifax	2	Sholagar SL-21	N	
373	Air Lance		4th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Max Enguland	2	Sholagar SL-21	N	
374	Command Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Captain	Susan Reinbold	3	Cyclops CP-10-Z	N	
375	Command Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Ruben Avilla	2	Orion ON1-K	N	
376	Command Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Edvin Corcus	2	Orion ON1-K	N	
377	Command Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Zip Kensington	2	Crusader CRD-3R	N	
378	Strike Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Lieutenant	LieuteAant Mike Yaw	3	Catapult CPLT-C1	N	
379	Strike Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Petko Kineret	2	Awesome AWS-8Q	N	
380	Strike Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Wilbur Fraser	2	Warhammer WHM-6R	N	
381	Strike Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Walter Mexelty	2	Archer ARC-2R	N	
382	Recon Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Lieutenant	Cindy Penn Warren	3	Wolverine WVR-6R	N	
383	Recon Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	David Edwards	2	Marauder MAD-3R	N	
384	Recon Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Gary	2	Griffin GRF-1N	N	
385	Recon Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Gregory Saltmarsh	2	Enforcer ENF-4R	N	
386	Air Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	Lieutenant	Gus Avery	3	Eagle EGL-R6	N	
387	Air Lance		6th Heavy Assault		82nd Heavy Cavalry		71st Light Horse	White Horse Regiment	-	Poter Erickson	2	Eagle EGL-R6	N	
														
389	Command Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Colonel	Charles Winston	4	BattleMaster BLR-1G	N	
390	Command Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Lieutenant	Sarah Clemly	3	Phoenix Hawk PXH-1	N	
391	Command Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	-	Mitch Rewarna	2	Shadow Hawk SHD-2H	N	
392	Command Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	-	Raymond Biel	3	Marauder MAD-3R	N	
393	Security Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Captain	Jennifer Kent	3	Orion ON1-K	N	
394	Security Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	-	T. L. Roethke	2	Enforcer ENF-4R	N	
395	Security Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	-	Glenn Shock	1	Hunchback HBK-4G	N	
396	Security Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	-	Carmel Meyers	3	Dervish DV-6M	N	
397	Artillery Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Captain	Raymond Telbrook	3	Rifleman RFL-3N	N	
398	Artillery Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Lieutenant	Elizabeth Lyman	3	Long Tom III	N	
399	Artillery Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Lieutenant	Eugene Patrickson	3	Long Tom III	N	
400	Artillery Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Lieutenant	Stanley French	3	Long Tom III	N	
401	Artillery Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Lieutenant	California Winston	3	Long Tom III	N	
402	Artillery Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Lieutenant	Kevin Costner	3	Galleon GAL-100	N	
403	Artillery Lance		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Lieutenant	Seji Hendrich	3	Galleon GAL-100	N	
404	1st Motorized Infantry Platoon		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Lieutenant	Greg Tyler	3	Motorized MG Infantry	N	XO Sergeant Vincent Kowolski
405	1st Motorized Infantry Platoon		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Corporal	Ferris Jefferson	2	Motorized MG Infantry	N	
406	1st Motorized Infantry Platoon		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Corporal	Kendall Long	2	Motorized MG Infantry	N	
407	1st Motorized Infantry Platoon		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Corporal	Roscoe Washburn	1	Motorized MG Infantry	N	
408	2nd Motorized Infantry Platoon		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Lieutenant	Oscar Rett	3	Motorized Flamer Infantry	N	XO Sergeant Arthur Simpson
409	2nd Motorized Infantry Platoon		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Corporal	Frank Wenton	2	Motorized Flamer Infantry	N	
410	2nd Motorized Infantry Platoon		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Corporal	Grant Veitch	2	Motorized Flamer Infantry	N	
411	2nd Motorized Infantry Platoon		Command Company	Winston's Guards	-		21st Striker	Winston's Moonrakers	Corporal	Delores Alvos	1	Motorized Flamer Infantry	N	
														
413	Command Lance	Jamal's Guards	-	-	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	Major	Major Jamal Fallehy	4	Hunchback HBK-4G	N	
414	Command Lance	Jamal's Guards	-	-	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Frank Stocker	3	Griffin GRF-1N	N	
415	Command Lance	Jamal's Guards	-	-	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Elren Ramirez	3	Phoenix Hawk PXH-1	N	
416	Command Lance	Jamal's Guards	-	-	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Alvin Lausund	3	Spider SDR-5V	N	
417	Command Lance		9th Company	Kentrick's Company	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	Captain	Brent Kentrick	3	Wolverine WVR-6R	N	
418	Command Lance		9th Company	Kentrick's Company	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Leo Graves	2	Ostsol OTL-4D	N	
419	Command Lance		9th Company	Kentrick's Company	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Clayton Jellicoe	2	Enforcer ENF-4R	N	
420	Command Lance		9th Company	Kentrick's Company	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Duane Brockway	1	Shadow Hawk SHD-2H	N	
421	Strike Lance		9th Company	Kentrick's Company	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	Lieutenant	David Armstrong	3	Trebuchet TBT-5N	N	
422	Strike Lance		9th Company	Kentrick's Company	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Ernest Stemack	2	Dervish DV-6M	N	
423	Strike Lance		9th Company	Kentrick's Company	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Raymond Bayliss	2	Griffin GRF-1N	N	
424	Strike Lance		9th Company	Kentrick's Company	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Addie Mathiason	3	Griffin GRF-1N	N	
425	Recon Lance		9th Company	Kentrick's Company	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	Lieutenant	Richard Regts	3	Phoenix Hawk PXH-1	N	
426	Recon Lance		9th Company	Kentrick's Company	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Peggy Castanares	2	Wasp WSP-1A	N	
427	Recon Lance		9th Company	Kentrick's Company	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Gregory Ford	2	Wasp WSP-1A	N	
428	Recon Lance		9th Company	Kentrick's Company	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Gary Chop	1	Locust LCT-1V	N	
429	Command Lance		14th Company	Paulson's Roadrunners	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	Captain	Cynthia Paulson	3	Trebuchet TBT-5N	N	
430	Command Lance		14th Company	Paulson's Roadrunners	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Ralph Goodson	2	Whitworth WTH-1	N	
431	Command Lance		14th Company	Paulson's Roadrunners	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Jim Ciensinski	2	Centurion CN9-A	N	
432	Command Lance		14th Company	Paulson's Roadrunners	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Edward MacCormac	3	Griffin GRF-1N	N	
433	Strike Lance		14th Company	Paulson's Roadrunners	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	Lieutenant	Thomas Hemphill	3	Wolverine WVR-6R	N	
434	Strike Lance		14th Company	Paulson's Roadrunners	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	lato Kusaka	2	Enforcer ENF-4R	N	
435	Strike Lance		14th Company	Paulson's Roadrunners	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Mike Dunn	2	Firestarter FS9-H	N	
436	Strike Lance		14th Company	Paulson's Roadrunners	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	George Kuhr Jr.	1	Stinger STG-3R	N	
437	Recon Lance		14th Company	Paulson's Roadrunners	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	Lieutenant	Victor Lyon	3	Ostscout OTT-7J	N	
438	Recon Lance		14th Company	Paulson's Roadrunners	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Francis Millay	3	Wasp WSP-1A	N	
439	Recon Lance		14th Company	Paulson's Roadrunners	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Ronald Middaugh	2	Wasp WSP-1A	N	
440	Command Lance		85th Company	Benton's Brown Bombers	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	Captain	Nathaniel Benton	3	Stuka STU-K5	N	
441	Command Lance		85th Company	Benton's Brown Bombers	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	-	Ignacio Andrews	3	Stuka STU-K5	N	
442	Support Lance		85th Company	Benton's Brown Bombers	3rd Striker	Jamal's Plague	21st Striker	Winston's Moonrakers	Lieutenant	Roy Gambrel	3	Shilone SL-17	N	
