UnitName	Wolf's Dragoons
#Index	PLT_Name	PLT_Nick	CO_Name	CO_Nick	BN_Name	BN_Nick	REG_Name	REG_Nick	Rank	Name	Quality	Unit	State	Notes
394	Medium	-	Command	-	-	-	Gamma	-	Lieutenant	Jeremy Barron	4	Griffin GRF-1N	N	
395	Medium	-	Command	-	-	-	Gamma	-	Sergeant	Theodora Del Floro	4	Phoenix Hawk PXH-1	N	
396	Command	-	-	-	Able	Swift Lightning	Gamma	-	-	Conrad Crispwell	4	Catapult CPLT-C1	N	
397	Command	-	-	-	Able	Swift Lightning	Gamma	-	-	Peter Scowell	3	Shadow Hawk SHD-2H	N	
398	Command	-	-	-	Able	Swift Lightning	Gamma	-	Captain	Richard Heutzenroeder	4	Shogun SHG-2E	N	
399	Command	-	-	-	Able	Swift Lightning	Gamma	-	Major	Ikeo Takashima	4	Marauder II MAD-4A	N	
400	Command	-	Booth's	-	Able	Swift Lightning	Gamma	-	-	Ashara Hummali	4	Victor VTR-9B	N	
401	Command	-	Booth's	-	Able	Swift Lightning	Gamma	-	-	Chester "Red" Fontaine	3	Catapult CPLT-C1	N	
402	Command	-	Booth's	-	Able	Swift Lightning	Gamma	-	Captain	Mina Booth	4	Archer ARC-2W	N	
403	Command	-	Booth's	-	Able	Swift Lightning	Gamma	-	Lieutenant	Stanley Seleen	4	Warhammer WHM-6R	N	
404	Fire	-	Booth's	-	Able	Swift Lightning	Gamma	-	-	Gordon Shelley	3	Archer ARC-2R	N	
405	Fire	-	Booth's	-	Able	Swift Lightning	Gamma	-	-	Otis Jackson	3	Thunderbolt TDR-5S	N	
406	Fire	-	Booth's	-	Able	Swift Lightning	Gamma	-	Lieutenant	Seth Bowie	4	Stalker STK-3F	N	
407	Fire	-	Booth's	-	Able	Swift Lightning	Gamma	-	Sergeant	Irwin Tyrell	4	Wolverine WVR-6R	N	
408	Heavy	-	Booth's	-	Able	Swift Lightning	Gamma	-	-	Mary Tesser	3	Centurion CN9-A	N	
409	Heavy	-	Booth's	-	Able	Swift Lightning	Gamma	-	-	Brester "Blue" Swann	3	Vindicator VND-1R	N	
410	Heavy	-	Booth's	-	Able	Swift Lightning	Gamma	-	Lieutenant	Raymond Forzey	4	Shadow Hawk SHD-2H	N	
411	Heavy	-	Booth's	-	Able	Swift Lightning	Gamma	-	Sergeant	Paul Watson	4	Scorpion SCP-1N	N	
412	Jump Infantry Support (SMG)	-	Booth's	-	Able	Swift Lightning	Gamma	-	Corporal	Lars "Duck" LaPine	3	Jump Platoon (MG)	N	
413	Jump Infantry Support (SMG)	-	Booth's	-	Able	Swift Lightning	Gamma	-	Corporal	Milton Apell	3	Jump Platoon (MG)	N	
414	Jump Infantry Support (SMG)	-	Booth's	-	Able	Swift Lightning	Gamma	-	Corporal	Steven Crossley	3	Jump Platoon (MG)	N	
415	Jump Infantry Support (SMG)	-	Booth's	-	Able	Swift Lightning	Gamma	-	Lieutenant	Heidi Rimmer	4	Jump Platoon (MG)	N	
416	Jump Infantry Support (SMG)	-	Booth's	-	Able	Swift Lightning	Gamma	-	Sergeant	Onof Lawell	3	Jump Platoon (MG)	N	
417	Aerospace	-	Giruard's	-	Able	Swift Lightning	Gamma	-	-	Abdul Callahan	3	Sabre SB-27	N	
418	Aerospace	-	Giruard's	-	Able	Swift Lightning	Gamma	-	Lieutenant	Shara Sellers	4	Sabre SB-27	N	
419	Command	-	Giruard's	-	Able	Swift Lightning	Gamma	-	-	Brian Swanton	3	Warhammer WHM-6R	N	
420	Command	-	Giruard's	-	Able	Swift Lightning	Gamma	-	-	Aggie Varro	3	Ostsol OTL-4D	N	
421	Command	-	Giruard's	-	Able	Swift Lightning	Gamma	-	Captain	John Giruard	4	Orion ON1-K	N	
422	Command	-	Giruard's	-	Able	Swift Lightning	Gamma	-	Lieutenant	Shad "Offender" Cleese	4	Grasshopper GHR-5H	N	
423	Fire	-	Giruard's	-	Able	Swift Lightning	Gamma	-	-	Sylvan Greenspan	4	Orion ON1-K	N	
424	Fire	-	Giruard's	-	Able	Swift Lightning	Gamma	-	-	Amal Lux	3	Crusader CRD-3R	N	
425	Fire	-	Giruard's	-	Able	Swift Lightning	Gamma	-	Lieutenant	David Coleman	4	Archer ARC-2W	N	
426	Fire	-	Giruard's	-	Able	Swift Lightning	Gamma	-	Sergeant	Grace Seihara	4	Firefly FFL-4A	N	
427	Recon	Rapid Transit	Giruard's	-	Able	Swift Lightning	Gamma	-	-	Danel Bushnell	3	Wasp WSP-1A	N	
428	Recon	Rapid Transit	Giruard's	-	Able	Swift Lightning	Gamma	-	-	Kenneth Lincoln	3	Wasp WSP-1A	N	
429	Recon	Rapid Transit	Giruard's	-	Able	Swift Lightning	Gamma	-	-	Clinton Hindahl	4	Wasp LAM WSP-105	N	
430	Recon	Rapid Transit	Giruard's	-	Able	Swift Lightning	Gamma	-	Lieutenant	Faviana Priolla	4	Stinger STG-3G	N	
431	Recon	Rapid Transit	Giruard's	-	Able	Swift Lightning	Gamma	-	Sergeant	Ronald Laande	4	Stinger STG-3G	N	
432	1st Armored Support	The Cossacks	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Lieutenant	Mikhail Admirov	4	Zhukov Heavy Tank (Standard)	N	
433	1st Armored Support	The Cossacks	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Sergeant	John "Guitar" Purcell	4	Zhukov Heavy Tank (Standard)	N	
434	1st Armored Support	The Cossacks	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Sergeant	Louise Damon	4	Zhukov Heavy Tank (Standard)	N	
435	1st Armored Support	The Cossacks	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Sergeant	Ezekiel Hamner	3	Zhukov Heavy Tank (Standard)	N	
436	1st Armored Support	The Cossacks	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Sergeant	Marquid Yalov	3	Zhukov Heavy Tank (Standard)	N	
437	2nd Armored Support	The Pikemen	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Lieutenant	Marik Fangen	4	Pike Support Vehicle (Standard)	N	
438	2nd Armored Support	The Pikemen	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Sergeant	Brian Stafford	4	Pike Support Vehicle (Standard)	N	
439	2nd Armored Support	The Pikemen	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Sergeant	Sarah Finney	4	Pike Support Vehicle (Standard)	N	
440	2nd Armored Support	The Pikemen	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Sergeant	Krista Von Hammel	3	Pike Support Vehicle (Standard)	N	
441	2nd Armored Support	The Pikemen	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Sergeant	Salvador Juarez	3	Demolisher Heavy Tank (Standard, Mk. II)	N	
442	Assault	The Yeomen	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	-	Elwin Tellman	4	Awesome AWS-8Q	N	
443	Assault	The Yeomen	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	-	Alan Inoto	3	Cyclops CP-10-Q	N	
444	Assault	The Yeomen	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Lieutenant	Kent "Lobo" Levoy	4	Marauder MAD-3R	N	
445	Assault	The Yeomen	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Sergeant	Nigel Morbeau	4	Atlas AS7-D	N	
446	Command	-	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	-	Bryon Duval	3	Goliath GOL-1H	N	
447	Command	-	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	-	Winston Mizurski	3	Cataphract CTF-1X	N	
448	Command	-	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Captain	Warren Komachi	4	Stalker STK-3F	N	
449	Command	-	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Lieutenant	Leslie Yoder	4	Imp IMP-2E	N	
450	Fire	-	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	-	Jacob Coleson	3	Warhammer WHM-6R	N	
451	Fire	-	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	-	Rick "Raccoon" Suvin	2	Archer ARC-2R	N	
452	Fire	-	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Lieutenant	Hashi "Hot Stuff" Penobscott	4	Marauder MAD-3R	N	
453	Fire	-	Komachi's	The Komachi Express	Able	Swift Lightning	Gamma	-	Sergeant	Tedra McDonnell	4	Marauder II MAD-4A	N	
454	Dropship	-	-	-	Alpha	Swift Lightning	Gamma	-	-	Cetawayo	-	Union (2708)	N	
455	Dropship	-	-	-	Alpha	Swift Lightning	Gamma	-	-	Bellingham	-	Union (2708)	N	
456	Dropship	-	-	-	Alpha	Swift Lightning	Gamma	-	-	Dunnigan	-	Union (2708)	N	
457	Command	-	-	-	Baker	-	Gamma	-	-	Alice Watson	3	Crusader CRD-3R	N	
458	Command	-	-	-	Baker	-	Gamma	-	Captain	Arnold Shellhammer	4	Annihilator ANH-2A	N	
459	Command	-	-	-	Baker	-	Gamma	-	Lieutenant	George Watney	3	JagerMech JM6-S	N	
460	Command	-	-	-	Baker	-	Gamma	-	Major	Mary Campbell	4	Zeus ZEU-6S	N	
461	Dropship	-	-	-	Baker	-	Gamma	-	-	Phoenix	-	Overlord (2762)	N	
462	Aerospace	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	-	Stanley "Shaker" Schuler	2	Sparrowhawk SPR-H5	N	
463	Aerospace	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	Lieutenant	Robert "Dragon" Day	3	Sparrowhawk SPR-H5	N	
464	Armored Support	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	Lieutenant	Olaf Grassley	4	Plainsman Medium Hovertank (Standard)	N	
465	Armored Support	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	Sergeant	Christopher Murrow	4	Plainsman Medium Hovertank (Standard)	N	
466	Armored Support	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	Sergeant	Annabelle Pulamo	4	Plainsman Medium Hovertank (Standard)	N	
467	Armored Support	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	Sergeant	Thaddeus Demord	3	Pegasus Scout Hover Tank (Standard)	N	
468	Armored Support	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	Sergeant	Nicholas Crummelhorn	3	Pegasus Scout Hover Tank (Standard)	N	
469	Command	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	-	Frea Thomas	3	Locust LCT-1V	N	
470	Command	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	-	Suko Unamoza	2	Locust LCT-1V	N	
471	Command	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	Captain	Gary Abbot	4	Hermes II HER-2S	N	
472	Command	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	Lieutenant	Ashley McGill	4	Wasp WSP-1W	N	
473	Light	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	-	Clyde Zumshusa	3	Wasp WSP-1A	N	
474	Light	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	-	Celia Orvin	2	Wasp WSP-1A	N	
475	Light	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	Lieutenant	Montgomery Hill	4	Valkyrie VLK-QA	N	
476	Light	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	Sergeant	Ronald Murphy	4	Firestarter FS9-H	N	
477	Recon	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	-	George Elliot	3	Wasp WSP-1A	N	
478	Recon	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	-	Thomaso Collimoso	2	Commando COM-2D	N	
479	Recon	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	Lieutenant	John Parker	4	Jenner JR7-D	N	
480	Recon	-	Abbot's	The Light Brigade	Baker	-	Gamma	-	Sergeant	Fran Mulroney	3	Wasp WSP-1A	N	
481	Command	-	Raisul's	-	Baker	-	Gamma	-	-	Benito Shallup	3	Thunderbolt TDR-5S	N	
482	Command	-	Raisul's	-	Baker	-	Gamma	-	-	Lance Kemal	2	Charger CGR-1A1	N	
483	Command	-	Raisul's	-	Baker	-	Gamma	-	Captain	Mohammad Raisul	4	Orion ON1-K	N	
484	Command	-	Raisul's	-	Baker	-	Gamma	-	Lieutenant	Rolf Lord	4	Archer ARC-2W	N	
485	Jump Infantry Support (SMG)	-	Raisul's	-	Baker	-	Gamma	-	Corporal	Christopher "Ratman" Foreman	3	Jump Platoon (MG)	N	
486	Jump Infantry Support (SMG)	-	Raisul's	-	Baker	-	Gamma	-	Corporal	Felton Zugg	3	Jump Platoon (MG)	N	
487	Jump Infantry Support (SMG)	-	Raisul's	-	Baker	-	Gamma	-	Corporal	William Chappel	2	Jump Platoon (MG)	N	
488	Jump Infantry Support (SMG)	-	Raisul's	-	Baker	-	Gamma	-	Lieutenant	Thomas Sangstack	4	Jump Platoon (MG)	N	
489	Jump Infantry Support (SMG)	-	Raisul's	-	Baker	-	Gamma	-	Sergeant	Milton Paradine	4	Jump Platoon (MG)	N	
490	Pursuit	-	Raisul's	-	Baker	-	Gamma	-	-	Janice Waibel	4	Javelin JVN-10F "Fire Javelin"	N	
491	Pursuit	-	Raisul's	-	Baker	-	Gamma	-	-	Michael Handel	3	Wasp WSP-1A	N	
492	Pursuit	-	Raisul's	-	Baker	-	Gamma	-	-	Indra Hashameer	2	Hornet HNT-151	N	
493	Pursuit	-	Raisul's	-	Baker	-	Gamma	-	Lieutenant	Sven Thorgirsen	4	Valkyrie VLK-QA	N	
494	Recon	-	Raisul's	-	Baker	-	Gamma	-	-	Mark Duley	3	Falcon FLC-4N	N	
495	Recon	-	Raisul's	-	Baker	-	Gamma	-	-	Jobeth Shamm	2	Stinger STG-3R	N	
496	Recon	-	Raisul's	-	Baker	-	Gamma	-	Lieutenant	Virginia Shillfield	4	Locust LCT-1V	N	
497	Recon	-	Raisul's	-	Baker	-	Gamma	-	Sergeant	Daniel Hyatt	4	Cicada CDA-2A	N	
498	Armored Support	-	Wisey's	-	Baker	-	Gamma	-	Lieutenant	Forrest Greene	4	Striker Light Tank (SRM)	N	
499	Armored Support	-	Wisey's	-	Baker	-	Gamma	-	Sergeant	Michelle Cornell	4	Striker Light Tank (SRM)	N	
500	Armored Support	-	Wisey's	-	Baker	-	Gamma	-	Sergeant	Herman Grand	3	Striker Light Tank (Standard)	N	
501	Armored Support	-	Wisey's	-	Baker	-	Gamma	-	Sergeant	Tyrone Allman	3	Striker Light Tank (Standard)	N	
502	Armored Support	-	Wisey's	-	Baker	-	Gamma	-	Sergeant	Armando Icetta	2	Striker Light Tank (Standard)	N	
503	Command	-	Wisey's	-	Baker	-	Gamma	-	-	Torvald Vanney	3	Trebuchet TBT-5N	N	
504	Command	-	Wisey's	-	Baker	-	Gamma	-	-	Hal Meskline	3	Thunderbolt TDR-5S	N	
505	Command	-	Wisey's	-	Baker	-	Gamma	-	Captain	Edward Wisey	4	Shadow Hawk SHD-2H	N	
506	Command	-	Wisey's	-	Baker	-	Gamma	-	Lieutenant	Norah Jane Stokes	4	Griffin GRF-1N	N	
507	Heavy	-	Wisey's	-	Baker	-	Gamma	-	-	Wallace Chagall	3	Firefly FFL-4A	N	
508	Heavy	-	Wisey's	-	Baker	-	Gamma	-	-	Shelton Woolrich	3	Crusader CRD-3R	N	
509	Heavy	-	Wisey's	-	Baker	-	Gamma	-	Lieutenant	Harold Spim	4	Catapult CPLT-C1	N	
510	Heavy	-	Wisey's	-	Baker	-	Gamma	-	Sergeant	Simon Prosser	4	Crusader CRD-3R	N	
511	Recon	-	Wisey's	-	Baker	-	Gamma	-	-	Maurice Frenn	4	Falcon FLC-4N	N	
512	Recon	-	Wisey's	-	Baker	-	Gamma	-	-	Ludwig Ralst	3	Wasp WSP-1A	N	
513	Recon	-	Wisey's	-	Baker	-	Gamma	-	Lieutenant	Samantha "Misty" Ryker	4	Panther PNT-9R	N	
514	Recon	-	Wisey's	-	Baker	-	Gamma	-	Sergeant	Gary Himmer	4	Stinger STG-3G	N	
515	Command	-	-	-	Charlie	The Black Cats	Gamma	-	-	Hobart McCarthy	3	JagerMech JM6-S	N	
516	Command	-	-	-	Charlie	The Black Cats	Gamma	-	Lieutenant	Leslie Kawalli	4	Marauder MAD-3R	N	
517	Command	-	-	-	Charlie	The Black Cats	Gamma	-	Major	Arthur Dumont	4	Battlemaster BLR-1G	N	
518	Command	-	-	-	Charlie	The Black Cats	Gamma	-	Sergeant	Terrance Truly	3	Archer ARC-2R	N	
519	Dropship	-	-	-	Charlie	The Black Cats	Gamma	-	-	Addiscombe	-	Union (2708)	N	
520	Dropship	-	-	-	Charlie	The Black Cats	Gamma	-	-	Bellatrix	-	Union (2708)	N	
521	Dropship	-	-	-	Charlie	The Black Cats	Gamma	-	-	Graf Berek	-	Union (2708)	N	
522	Armored Support	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	Lieutenant	Henry Kahlani	4	Demolisher Heavy Tank (Standard, Mk. II)	N	
523	Armored Support	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	Sergeant	Phillip Exman	4	Demolisher Heavy Tank (Standard, Mk. II)	N	
524	Armored Support	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	Sergeant	Che Maguire	3	Behemoth Heavy Tank (Standard)	N	
525	Armored Support	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	Sergeant	Warren Sefton	3	Behemoth Heavy Tank (Standard)	N	
526	Armored Support	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	Sergeant	Amos Krupp	3	Ontos Heavy Tank (Standard)	N	
527	Command	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	-	Eric Gawlick	4	Warhammer WHM-6R	N	
528	Command	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	-	Carl Krostoffers	3	Archer ARC-2R	N	
529	Command	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	Captain	Roger Singh	4	Marauder MAD-3R	N	
530	Command	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	Lieutenant	Robert "Gallipoli" Becker	3	Marauder MAD-3R	N	
531	Fire	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	-	Sierra Jems	3	Griffin GRF-1N	N	
532	Fire	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	-	Adam Virozova	3	Hunchback HBK-4G	N	
533	Fire	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	Lieutenant	Scott Casabier	4	Victor VTR-9B	N	
534	Fire	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	Sergeant	Greg Kinsel	3	Blackjack BJ-1	N	
535	Light	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	-	April January	2	Wolfhound WLF-1	N	
536	Light	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	-	Timothy Storrs	2	Locust LCT-1V	N	
537	Light	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	Lieutenant	Andrew Perkins	3	Phoenix Hawk PXH-1	N	
538	Light	-	Singh's	Roger's Raiders	Charlie	The Black Cats	Gamma	-	Sergeant	Dale Smith	3	Wasp WSP-1A	N	
539	1st Armored Support	The Surgeons	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Lieutenant	Tacoma Nedwell	4	Condor Heavy Hover Tank (Standard)	N	
540	1st Armored Support	The Surgeons	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Sergeant	Maurice Kennedy	4	Condor Heavy Hover Tank (Standard)	N	
541	1st Armored Support	The Surgeons	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Sergeant	Dane "Slammer" Portmann	3	Scimitar Medium Hover Tank (Standard)	N	
542	1st Armored Support	The Surgeons	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Sergeant	Sidney Eiger	3	Scimitar Medium Hover Tank (Standard)	N	
543	1st Armored Support	The Surgeons	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Sergeant	Paula Chance	2	Scimitar Medium Hover Tank (Standard)	N	
544	2nd Armored Support	The Rat Pack	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Lieutenant	Corland Anderson	4	Condor Heavy Hover Tank (Standard)	N	
545	2nd Armored Support	The Rat Pack	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Sergeant	Rampal Eddas	3	Condor Heavy Hover Tank (Standard)	N	
546	2nd Armored Support	The Rat Pack	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Sergeant	Charles Carnese	3	Saracen Medium Hover Tank (Standard)	N	
547	2nd Armored Support	The Rat Pack	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Sergeant	Brian Seligmann	2	Saracen Medium Hover Tank (Standard)	N	
548	2nd Armored Support	The Rat Pack	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Sergeant	Richard Runeberg	2	Saracen Medium Hover Tank (Standard)	N	
549	Command	-	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	-	Pozner Grant	4	Ostsol OTL-4D	N	
550	Command	-	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	-	Hal Blumberg	4	Blackjack BJ-1	N	
551	Command	-	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Captain	Lisa Snyder	4	Crusader CRD-3R	N	
552	Command	-	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Lieutenant	Sharon "Magic" Griffith	3	Quickdraw QKD-4H	N	
553	Light	-	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	-	Karen Wilson	3	Firefly FFL-4A	N	
554	Light	-	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	-	Kerry Scofield	2	Stinger STG-3R	N	
555	Light	-	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Lieutenant	Charles Shackleford	4	Griffin GRF-1N	N	
556	Light	-	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Sergeant	Larry Leckner	3	Locust LCT-1V	N	
557	Recon	Fast Break	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	-	Dennis Heyne	3	Locust LCT-1V	N	
558	Recon	Fast Break	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	-	Jon Tenney	3	Locust LCT-1V	N	
559	Recon	Fast Break	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Lieutenant	Robert Dennison	4	Ostscout OTT-7J	N	
560	Recon	Fast Break	Snyder's	The Hat Track Company	Charlie	The Black Cats	Gamma	-	Sergeant	Jodi Brooks	3	Locust LCT-1V	N	
561	Command	-	Woomack's	The Fox Hunters	Charlie	The Black Cats	Gamma	-	-	Kathy Keegan	4	Wolverine WVR-6R	N	
562	Command	-	Woomack's	The Fox Hunters	Charlie	The Black Cats	Gamma	-	-	Thor Masnyk	4	Phoenix Hawk PXH-1	N	
563	Command	-	Woomack's	The Fox Hunters	Charlie	The Black Cats	Gamma	-	Captain	Frank Woomack	4	Warhammer WHM-6R	N	
564	Command	-	Woomack's	The Fox Hunters	Charlie	The Black Cats	Gamma	-	Lieutenant	Michael Takata	3	Thunderbolt TDR-5S	N	
565	Heavy	-	Woomack's	The Fox Hunters	Charlie	The Black Cats	Gamma	-	-	Arthur Kaneko	3	Dervish DV-6M	N	
566	Heavy	-	Woomack's	The Fox Hunters	Charlie	The Black Cats	Gamma	-	-	Arnold Zoslow	2	Phoenix Hawk PXH-1	N	
567	Heavy	-	Woomack's	The Fox Hunters	Charlie	The Black Cats	Gamma	-	Lieutenant	James McLean	4	Catapult CPLT-C1	N	
568	Heavy	-	Woomack's	The Fox Hunters	Charlie	The Black Cats	Gamma	-	Sergeant	Thomas Van Zyl	3	Quickdraw QKD-4H	N	
569	Recon	The Moving Targets	Woomack's	The Fox Hunters	Charlie	The Black Cats	Gamma	-	-	Ford Anderson	4	Whitworth WTH-1	N	
570	Recon	The Moving Targets	Woomack's	The Fox Hunters	Charlie	The Black Cats	Gamma	-	-	Steven Geiger	4	Hatchetman HCT-3F	N	Has stinger, but lost it on the Udibi raid.
571	Recon	The Moving Targets	Woomack's	The Fox Hunters	Charlie	The Black Cats	Gamma	-	Lieutenant	Bill "Bullseye" Target	4	Phoenix Hawk PXH-1	N	
572	Recon	The Moving Targets	Woomack's	The Fox Hunters	Charlie	The Black Cats	Gamma	-	Sergeant	Rick Pahner	3	Shadow Hawk SHD-2H	N	
573	Dropship	-	-	-	-	-	Delta	-	-	Loch Lomond	-	Fortress (2613)	N	
574	1st Motorized Infantry (Flamer)	-	Command	-	-	-	Delta	-	Corporal	Zack Anderson	3	Motorized Platoon (Flamer)	N	
575	1st Motorized Infantry (Flamer)	-	Command	-	-	-	Delta	-	Corporal	Edward Farrow	3	Motorized Platoon (Flamer)	N	
576	1st Motorized Infantry (Flamer)	-	Command	-	-	-	Delta	-	Corporal	Frederic Reidel	3	Motorized Platoon (Flamer)	N	
577	1st Motorized Infantry (Flamer)	-	Command	-	-	-	Delta	-	Lieutenant	Dane Cleve	4	Motorized Platoon (Flamer)	N	
578	1st Motorized Infantry (Flamer)	-	Command	-	-	-	Delta	-	Sergeant	Janet Clark	4	Motorized Platoon (Flamer)	N	
579	Aerospace	-	Command	-	-	-	Delta	-	-	Maria "Red Queen" Torello	3	Cheetah F-10	N	
580	Aerospace	-	Command	-	-	-	Delta	-	Lieutenant	Dale "Beowulf" Middlehoven	4	Cheetah F-10	N	
581	Artillery Lance 1	-	Command	-	-	-	Delta	-	Captain	Charles "Spotter" Shugart	3	Packrat LRPV PKR-T5	N	
582	Artillery Lance 1	-	Command	-	-	-	Delta	-	Lieutenant	Drew McKay	3	Mobile Long Tom Artillery LT-MOB-25	N	
583	Artillery Lance 1	-	Command	-	-	-	Delta	-	Lieutenant	Peter Scanlon	3	Mobile Long Tom Artillery LT-MOB-25	N	
584	Artillery Lance 1	-	Command	-	-	-	Delta	-	Lieutenant	Kathy Shea	3	Mobile Long Tom Artillery LT-MOB-25	N	
585	Artillery Lance 1	-	Command	-	-	-	Delta	-	Lieutenant	Scott Keller	3	Sniper Artillery Tank (Standard)	N	
586	Artillery Lance 2	-	Command	-	-	-	Delta	-	Captain	Daryl Boland	3	Packrat LRPV PKR-T5	N	
587	Artillery Lance 2	-	Command	-	-	-	Delta	-	Lieutenant	William Paseo	3	Mobile Long Tom Artillery LT-MOB-25	N	
588	Artillery Lance 2	-	Command	-	-	-	Delta	-	Lieutenant	Gene Patrick	3	Mobile Long Tom Artillery LT-MOB-25	N	
589	Artillery Lance 2	-	Command	-	-	-	Delta	-	Lieutenant	Eric Lemardia	3	Mobile Long Tom Artillery LT-MOB-25	N	
590	Artillery Lance 2	-	Command	-	-	-	Delta	-	Lieutenant	Dana Fields	3	Sniper Artillery Tank (Standard)	N	
591	Command	Dumont's Dragoons	Command	-	-	-	Delta	-	-	Lauren Simmons	3	Wolfhound WLF-1	N	
592	Command	Dumont's Dragoons	Command	-	-	-	Delta	-	-	Brian Dunnivan	3	Wolverine WVR-6R	N	
593	Command	Dumont's Dragoons	Command	-	-	-	Delta	-	Colonel	Kathleen Dumont	4	Battlemaster BLR-1G	N	
594	Command	Dumont's Dragoons	Command	-	-	-	Delta	-	Lieutenant	Terrence Blake	3	Annihilator ANH-2A	N	
595	Command	-	-	-	Able	The Landsknechts	Delta	-	-	John Castle	3	Crusader CRD-3R	N	
596	Command	-	-	-	Able	The Landsknechts	Delta	-	-	Christoper Specker	3	Crusader CRD-3R	N	
